book_id,original_title,authors,publication_year,isbn,image_url
9181,The Girl from Krakow,Alex Rosenberg,2015,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7663,Lockdown,Alexander Gordon Smith,2009,374324913,https://images.gr-assets.com/books/1409279086m/6420846.jpg
3720,The Federalist,Alexander Hamilton- James Madison- John Jay- Philo-Publius- Clinton Rossiter- Charles R. Kessler,1787,451528816,https://images.gr-assets.com/books/1327865541m/110331.jpg
501,The No. 1 Ladies' Detective Agency ,Alexander McCall Smith,1998,1400034779,https://images.gr-assets.com/books/1459953654m/7061.jpg
3197,Tears of the Giraffe,Alexander McCall Smith,2000,349116652,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4027,Morality for Beautiful Girls,Alexander McCall Smith,2001,1400031362,https://images.gr-assets.com/books/1379303019m/7035.jpg
4253,The Kalahari Typing School for Men,Alexander McCall Smith,2002,349117047,https://images.gr-assets.com/books/1380393680m/7036.jpg
5263,The Full Cupboard of Life,Alexander McCall Smith,2003,1400031818,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5826,In the Company of Cheerful Ladies,Alexander McCall Smith,2004,375422714,https://images.gr-assets.com/books/1422951731m/7053.jpg
5905,Blue Shoes and Happiness ,Alexander McCall Smith,2006,1400075718,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6336,The Good Husband of Zebra Drive,Alexander McCall Smith,2007,375422730,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7088,The Miracle at Speedy Motors ,Alexander McCall Smith,2008,375424482,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7491,44 Scotland Street,Alexander McCall Smith,2005,1400079446,https://images.gr-assets.com/books/1298439814m/97875.jpg
7995,The Sunday Philosophy Club ,Alexander McCall Smith,2004,1400077095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8250,Tea Time for the Traditionally Built,Alexander McCall Smith,2009,375424490,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4366,Business Model Generation,Alexander Osterwalder- Yves Pigneur,2010,2839906171,https://images.gr-assets.com/books/1384676138m/7723797.jpg
2982,Евгений Онегин: Роман в стихах ,Alexander Pushkin- James E. Falen,1833,192838997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2283,Halo,Alexandra Adornetto,2010,312656262,https://images.gr-assets.com/books/1278885735m/7778981.jpg
4573,Hades,Alexandra Adornetto,2011,312656270,https://images.gr-assets.com/books/1478985289m/9666812.jpg
9500,Heaven,Alexandra Adornetto,2012,312656289,https://images.gr-assets.com/books/1332367132m/13056511.jpg
1505,The Darkest Minds,Alexandra Bracken,2012,1423157370,https://images.gr-assets.com/books/1343178841m/10576365.jpg
2884,Never Fade,Alexandra Bracken,2013,1423157516,https://images.gr-assets.com/books/1368460550m/16150830.jpg
5488,In The Afterlight,Alexandra Bracken,2014,1423157524,https://images.gr-assets.com/books/1400697474m/16150831.jpg
7632,Passenger,Alexandra Bracken,2016,1484715772,https://images.gr-assets.com/books/1446749751m/20983362.jpg
2288,Don't Let's Go to the Dogs Tonight: An African Childhood,Alexandra Fuller,2001,375758992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6718,Be Careful What You Wish For,Alexandra Potter,2006,340841125,https://images.gr-assets.com/books/1415581652m/905885.jpg
2302,Scarlett: The Sequel to Margaret Mitchell's Gone With the Wind,Alexandra Ripley,1991,446363251,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
413,Les Trois Mousquetaires,Alexandre Dumas,1844,,https://images.gr-assets.com/books/1320436982m/7190.jpg
6732,Robin Hood- le prince des voleurs,Alexandre Dumas,1862,3704313173,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6842,Vingt ans après,Alexandre Dumas- David Coward- Auguste Maquet,1845,192838431,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4746,La Dame aux camélias,Alexandre Dumas fils- David Coward,1848,192836382,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1953,Le Vicomte de Bragelonne- ou Dix ans plus tard,Alexandre Dumas- Francine du Plessix Gray- Joachim Neugroschel,1850,140439242,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
103,Le Comte de Monte-Cristo,Alexandre Dumas- Robin Buss,1844,140449264,https://images.gr-assets.com/books/1309203605m/7126.jpg
6173,De la démocratie en Amérique,Alexis de Tocqueville- Isaac Kramnick- Gerald Bevan,1835,140447601,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5192,The Demolished Man,Alfred Bester,1953,1857988221,https://images.gr-assets.com/books/1360171879m/76740.jpg
3243,The Stars My Destination,Alfred Bester- Neil Gaiman,1955,679767800,https://images.gr-assets.com/books/1433671750m/333867.jpg
1734,Endurance: Shackleton's incredible voyage,Alfred Lansing,1959,078670621X,https://images.gr-assets.com/books/1391329559m/139069.jpg
8609,The Lady of Shalott,Alfred Tennyson- Charles Keeping,1833,192723715,https://images.gr-assets.com/books/1400891098m/724371.jpg
5823,Driving Miss Daisy,Alfred Uhry,1986,930452895,https://images.gr-assets.com/books/1328767041m/1409344.jpg
9009,My Life with the Walter Boys,Ali Novak- Fallzswimmer,2012,,https://images.gr-assets.com/books/1486398662m/13580846.jpg
8224,How to Be Both,Ali Smith,2014,,https://images.gr-assets.com/books/1405890478m/20439328.jpg
9296,Das Drama des begabten Kindes und die Suche nach dem wahren Selbst: eine Um- und Fortschreibung,Alice  Miller- Ruth Ward,1979,465016901,https://images.gr-assets.com/books/1339395245m/4887.jpg
942,Wallbanger,Alice Clayton,2012,1623420024,https://images.gr-assets.com/books/1352205960m/15858248.jpg
5970,The Unidentified Redhead,Alice Clayton,2010,,https://images.gr-assets.com/books/1355688970m/7743783.jpg
9448,The Redhead Revealed,Alice Clayton,2010,1936305380,https://images.gr-assets.com/books/1285470017m/9399336.jpg
2005,The Dovekeepers,Alice Hoffman,2011,145161747X,https://images.gr-assets.com/books/1306253903m/10950924.jpg
2603,Here on Earth ,Alice Hoffman,1997,425169693,https://images.gr-assets.com/books/1388299278m/5159.jpg
2899,The Museum of Extraordinary Things,Alice Hoffman,2014,1451693567,https://images.gr-assets.com/books/1392575125m/18144053.jpg
3334,The Marriage of Opposites,Alice Hoffman,2015,1451693591,https://images.gr-assets.com/books/1438581390m/23492741.jpg
3767,Practical Magic,Alice Hoffman,1995,425190374,https://images.gr-assets.com/books/1490354120m/22896.jpg
8427,The Red Garden,Alice Hoffman,2011,307393879,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9070,The Ice Queen,Alice Hoffman,2005,316154385,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9896,Turn of Mind,Alice LaPlante,2011,385669852,https://images.gr-assets.com/books/1320547877m/9639197.jpg
6837,Someone,Alice McDermott,2013,374281092,https://images.gr-assets.com/books/1377579911m/17332207.jpg
4438,Dear Life,Alice Munro,2012,771064861,https://images.gr-assets.com/books/1333579320m/13530981.jpg
6125,Runaway,Alice Munro,2004,1400077915,https://images.gr-assets.com/books/1431005856m/14280.jpg
7366,Too Much Happiness,Alice Munro,2009,307269760,https://images.gr-assets.com/books/1320459874m/6464937.jpg
7874,Hateship- Friendship- Courtship- Loveship- Marriage,Alice Munro,2001,375727434,https://images.gr-assets.com/books/1494106094m/111126.jpg
3152,The Snowball: Warren Buffett and the Business of Life,Alice Schroeder,2008,553805096,https://images.gr-assets.com/books/1320458276m/2054761.jpg
22,The Lovely Bones,Alice Sebold,2002,316166685,https://images.gr-assets.com/books/1457810586m/12232938.jpg
1083,Lucky,Alice Sebold,1999,033041836X,https://images.gr-assets.com/books/1327190847m/82970.jpg
3550,The Almost Moon,Alice Sebold,2007,316677469,https://images.gr-assets.com/books/1310421579m/783291.jpg
198,The Color Purple,Alice Walker,1982,671727796,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8039,The Temple of My Familiar,Alice Walker,1989,753819481,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8080,Possessing the Secret of Joy,Alice Walker,1992,671789457,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7518,The Art of Simple Food: Notes and Recipes from a Delicious Revolution,Alice Waters,2007,307336794,https://images.gr-assets.com/books/1320458644m/688663.jpg
7883,The Sandman: King of Dreams,Alisa Kwitney- Neil Gaiman,2003,811835928,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7796,The Dirty Girls Social Club,Alisa Valdes- Alisa Valdes-Rodriguez,2003,312313829,https://images.gr-assets.com/books/1317066640m/491735.jpg
5787,Are You My Mother?: A Comic Drama,Alison Bechdel,2012,618982507,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6396,The Gift,Alison Croggon,2002,763631620,https://images.gr-assets.com/books/1378497748m/393146.jpg
2984,The Two Pearls of Wisdom,Alison Goodman,2008,670062278,https://images.gr-assets.com/books/1299076175m/2986865.jpg
4644,Eona: The Last Dragoneye,Alison Goodman,2011,670063118,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2186,The Six Wives of Henry VIII,Alison Weir,1980,802136834,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4129, Innocent Traitor,Alison Weir,2006,345494857,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4153,The Life of Elizabeth I,Alison Weir,1996,345425502,https://images.gr-assets.com/books/1320433923m/111222.jpg
5086,The Lady Elizabeth,Alison Weir,2008,345495357,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8919,Tampa,Alissa Nutting,2013,62280562,https://images.gr-assets.com/books/1393784199m/17225311.jpg
8863,The Guns of Navarone,Alistair MacLean,1957,449214729,https://images.gr-assets.com/books/1381683551m/296298.jpg
8963,Ice Station Zebra,Alistair MacLean,1963,6161413,https://images.gr-assets.com/books/1364039405m/149621.jpg
2670,Where Eagles Dare ,Alistair MacLean- Clint Willis,1967,1560254556,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5831,The Definitive Book of Body Language,Allan Pease- Barbara Pease,2004,,https://images.gr-assets.com/books/1320537802m/262731.jpg
2221,The Life We Bury,Allen Eskens,2014,1616149981,https://images.gr-assets.com/books/1437077793m/20758175.jpg
1329,Howl and Other Poems ,Allen Ginsberg- William Carlos Williams,1956,872863107,https://images.gr-assets.com/books/1327870926m/6295.jpg
7720,Grandfather's Journey,Allen Say,1993,395570352,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5751,I Don't Know How She Does It,Allison Pearson,2001,375713751,https://images.gr-assets.com/books/1320396351m/39045.jpg
656,I'd Tell You I Love You- But Then I'd Have to Kill You,Ally Carter,2006,1423100034,https://images.gr-assets.com/books/1334491180m/852470.jpg
1550,Heist Society,Ally Carter,2010,1423116399,https://images.gr-assets.com/books/1359254479m/6574102.jpg
1652,Cross My Heart and Hope to Spy,Ally Carter,2007,1423100050,https://images.gr-assets.com/books/1342448094m/568645.jpg
2319,Don't Judge a Girl by Her Cover,Ally Carter,2009,1423116380,https://images.gr-assets.com/books/1359827132m/5267365.jpg
2428,Only the Good Spy Young,Ally Carter,2010,1423128206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3665,Out of Sight- Out of Time,Ally Carter,2012,1423147947,https://images.gr-assets.com/books/1314135923m/10560331.jpg
4142,Uncommon Criminals,Ally Carter,2011,1423147952,https://images.gr-assets.com/books/1298155996m/10327303.jpg
6051,United We Spy,Ally Carter,2013,1423165993,https://images.gr-assets.com/books/1368559827m/13580951.jpg
7745,Perfect Scoundrels,Ally Carter,2013,1423166000,https://images.gr-assets.com/books/1340716595m/13580928.jpg
9611,All Fall Down,Ally Carter,2015,545654742,https://images.gr-assets.com/books/1411070285m/22571275.jpg
166,Matched,Ally Condie,2010,525423648,https://images.gr-assets.com/books/1367706191m/7735333.jpg
655,Crossed,Ally Condie,2011,142421715,https://images.gr-assets.com/books/1374335939m/15812814.jpg
1054,Reached,Ally Condie,2012,525423664,https://images.gr-assets.com/books/1330717582m/13125947.jpg
5657,I'm Just Here for the Food: Food + Heat = Cooking,Alton Brown,2002,1584790830,https://images.gr-assets.com/books/1473385712m/101249.jpg
2722,Scary Stories to Tell in the Dark,Alvin Schwartz- Stephen Gammell,1981,590431978,https://images.gr-assets.com/books/1440189576m/1325218.jpg
7148,Rebel of the Sands,Alwyn Hamilton,2016,698410424,https://images.gr-assets.com/books/1446829335m/24934065.jpg
415,Evermore,Alyson Noel,2009,031253275X,https://images.gr-assets.com/books/1362336360m/3975774.jpg
1830,Blue Moon,Alyson Noel,2009,312532768,https://images.gr-assets.com/books/1362336365m/6134826.jpg
1861,Shadowland,Alyson Noel,2009,031259044X,https://images.gr-assets.com/books/1362336374m/6581511.jpg
2529,Dark Flame,Alyson Noel,2010,312590970,https://images.gr-assets.com/books/1362336376m/7198988.jpg
2715,Night Star,Alyson Noel,2010,312590989,https://images.gr-assets.com/books/1362336383m/7739934.jpg
3031,Everlasting,Alyson Noel,2011,142998192X,https://images.gr-assets.com/books/1362336387m/9395215.jpg
2796,The Lost Wife,Alyson Richman,2011,042524413X,https://images.gr-assets.com/books/1394994929m/11010251.jpg
8538,Stupeur et tremblements,Amélie Nothomb,1999,,https://images.gr-assets.com/books/1336069300m/71458.jpg
9788,Hope,Amanda Berry- Gina DeJesus- Mary Jordan- Kevin Sullivan,2015,525427651,https://images.gr-assets.com/books/1421708177m/23399022.jpg
8380,Legally Blonde,Amanda Brown,2001,751534552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3134,The Orchardist,Amanda Coplin,2012,006218850X,https://images.gr-assets.com/books/1335562453m/13540215.jpg
7656,Georgiana: Duchess of Devonshire,Amanda Foreman,1998,375753834,https://images.gr-assets.com/books/1332041559m/319300.jpg
7706,Mr. Darcy's Diary,Amanda Grange,2005,1402208766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1560,Switched,Amanda Hocking,2010,1453688935,https://images.gr-assets.com/books/1288828865m/8564935.jpg
2130,Torn,Amanda Hocking,2010,1250006325,https://images.gr-assets.com/books/1397954544m/11966216.jpg
2417,Ascend,Amanda Hocking,2012,1250006333,https://images.gr-assets.com/books/1397955256m/11947829.jpg
5271,My Blood Approves,Amanda Hocking,2010,557364639,https://images.gr-assets.com/books/1282351187m/8046350.jpg
6783,Fate,Amanda Hocking,2010,,https://images.gr-assets.com/books/1282281122m/8177526.jpg
6964,Wake (Watersong #1),Amanda Hocking,2012,,https://images.gr-assets.com/books/1344231690m/10586539.jpg
7460,Flutter,Amanda Hocking,2010,557489563,https://images.gr-assets.com/books/1282496658m/8349348.jpg
8808,Wisdom,Amanda Hocking,2010,,https://images.gr-assets.com/books/1282281680m/8575295.jpg
6764,Waiting to Be Heard: A Memoir,Amanda Knox,2013,62217208,https://images.gr-assets.com/books/1367786694m/15833693.jpg
2804,A House in the Sky,Amanda Lindhout- Sara Corbett,2013,1451651694,https://images.gr-assets.com/books/1370379455m/18039963.jpg
4225,The Art of Asking; or- How I Learned to Stop Worrying and Let People Help,Amanda Palmer,2014,1455581089,https://images.gr-assets.com/books/1408547261m/20980987.jpg
1935,kindle paperwhite user's guide 2nd edition,Amazon,2011,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6788,An Occurrence at Owl Creek Bridge,Ambrose Bierce,1890,874068134,https://images.gr-assets.com/books/1453993106m/920649.jpg
7393,Hawksong,Amelia Atwater-Rhodes,2003,044023803X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8411,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR (Text Revision),American Psychiatric Association,1952,890420254,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7894,The America's Test Kitchen Family Cookbook,America's Test Kitchen- Carl Tremblay- Daniel J. Van Ackere,2005,193361501X,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3217,The Birth House,Ami McKay,2006,676977731,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9970,The Virgin Cure,Ami McKay,2011,676979564,https://images.gr-assets.com/books/1320443329m/6131786.jpg
3770,Illuminae,Amie Kaufman- Jay Kristoff,2015,553499114,https://images.gr-assets.com/books/1443433956m/23395680.jpg
9470,Gemina,Amie Kaufman- Jay Kristoff- Marie Lu,2016,553499165,https://images.gr-assets.com/books/1480097137m/29236299.jpg
2983,These Broken Stars,Amie Kaufman- Meagan Spooner,2013,1423171020,https://images.gr-assets.com/books/1383578978m/13138635.jpg
7327,Samarcande,Amin Maalouf- Russell Harris,1988,1566562937,https://images.gr-assets.com/books/1327995121m/142395.jpg
1116,The Immortals of Meluha,Amish Tripathi,2010,,https://images.gr-assets.com/books/1334659192m/7913305.jpg
1443,The Secret of the Nagas.,Amish Tripathi,2011,9380658797,https://images.gr-assets.com/books/1308930273m/11827808.jpg
2171,The Oath of the Vayuputras,Amish Tripathi,2013,9382618341,https://images.gr-assets.com/books/1357242702m/12820793.jpg
